User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
KrunalShah225,#SocialDistancing by @mcdonaldsindia . This is a part of their Global Media Campaign to promote #SocialDistancing. This is amazing way to promote and explaining people to #StayAtHome. Amazing @McDonalds. Kudos. #StayAtHomeSaveLives #LockdownNow #COVID19 ,2020-03-24 12:30:47+00:00,5,8,#SocialDistancing #SocialDistancing #StayAtHome #StayAtHome #StayAtHomeSaveLives #StayAtHomeSaveLives #LockdownNow #COVID19,Ahmadabad,SocialDistancing by This is a part of their Global Media Campaign to promote SocialDistancing This is amazing way to promote and explaining people to StayAtHome Amazing Kudos StayAtHomeSaveLives LockdownNow COVID19,Positive
Jazzsethi95,The daily check in with Dadi Please take a few moments to FaceTime with your grandparents and parents #StayAtHome #COVID19 ,2020-03-24 11:57:41+00:00,0,2,#StayAtHome #StayAtHome #COVID19,Ahmadabad,The daily check in with Dadi Please take a few moments to FaceTime with your grandparents and parents StayAtHome COVID19,Negative
heartbeatrrr,where corona affected people is on road... but no one want to touch those... think.. what can happen in India.... where India is at 104 number on health care ranking.... Be serious Indian... #covid19india #COVID2019 #COVID19 #Covid_19 #corona #covıd19 #stayhomestaysafe,2020-03-24 11:09:07+00:00,0,1,#covid19india #COVID2019 #COVID19 #Covid_19 #corona #cov #stayhomestaysafe,Ahmadabad,where corona affected people is on road but no one want to touch those think what can happen in India where India is at 104 number on health care ranking Be serious Indian covid19india COVID2019 COVID19 Covid 19 corona cov d19 stayhomestaysafe,Negative
ichintanbhavsar,In this midest of great pandemic #covid19 we request @cmoguj to consist small request of promoting student of university's across the state for this semester.#masspromotion @imBhupendrasinh,2020-03-24 10:15:00+00:00,1,4,#covid19 #masspromotion,Ahmadabad,In this midest of great pandemic covid19 we request to consist small request of promoting student of university s across the state for this semester masspromotion,Positive
siddharth_NJ,"Attention please @narendramodi Please allow @Grofers &amp; @bigbasket_com like online grocery shopping, shop keepers here are making FAKE shortage of Grocery.. Soon they'll take extra charges on products.. #Grocery #Corona #BigBasket #covid19 #help #india @PMOIndia @ANI",2020-03-24 08:54:05+00:00,0,1,#Grocery #Corona #BigBasket #covid19 #help #india,Ahmadabad,Attention please Please allow amp com like online grocery shopping shop keepers here are making FAKE shortage of Grocery Soon they ll take extra charges on products Grocery Corona BigBasket covid19 help india,Negative
neelmehta14,Stay Home and get ACTIVE! #covid19 #healthcarefuturist – at Adani Shantigram,2020-03-24 08:50:16+00:00,0,0,#covid19 #healthcarefuturist,Ahmadabad,Stay Home and get ACTIVE covid19 healthcarefuturist at Adani Shantigram,Negative
LaxeshPurohit,"Corona protection (masks, sanitizers,dettol soap , etc.) as well as an understanding of the severity and precaution #corona #Covid19India #covid19 #Ahmedabad",2020-03-24 08:00:54+00:00,0,1,#corona #Covid19India #covid19 #Ahmedabad,Ahmadabad,Corona protection masks sanitizers dettol soap etc as well as an understanding of the severity and precaution corona Covid19India covid19 Ahmedabad,Neutral
AmitHPanchal,"Do you remember any incidence in the history, where media, newspapers, leaders, citizens, #SocialMedia or even your caller tune are talking on the same subject. So, Please #BreakTheChain &amp; #StayAtHomeSaveLives #COVID19 ",2020-03-24 07:53:49+00:00,13,51,#SocialMedia #BreakTheChain #StayAtHomeSaveLives #StayAtHomeSaveLives #COVID19,Ahmadabad,Do you remember any incidence in the history where media newspapers leaders citizens SocialMedia or even your caller tune are talking on the same subject So Please BreakTheChain amp StayAtHomeSaveLives COVID19,Negative
iamtirth_patel," @WHO backs India to take aggressive action against #COVID19 ""Through its targeted public health interaction, India ended Small Pox &amp; Poliovirus. India should lead the way &amp; show the what can be done &amp; do as they have done before"" @DrMikeRyan",2020-03-24 07:32:53+00:00,0,1,#COVID19,Ahmadabad,backs India to take aggressive action against COVID19 Through its targeted public health interaction India ended Small Pox amp Poliovirus India should lead the way amp show the what can be done amp do as they have done before,Negative
Jazzsethi95,Basic Public Safety Announcement in these times—— #SocialDistancing #StayAtHome #covid19 ,2020-03-24 07:09:56+00:00,3,8,#SocialDistancing #StayAtHome #StayAtHome #covid19,Ahmadabad,Basic Public Safety Announcement in these times SocialDistancing StayAtHome covid19,Neutral
Jazzsethi95,So.... #Gujarat is on a complete lockdown till the 31st of March and life suddenly feels like a movie!! #covid19 ,2020-03-24 06:57:09+00:00,0,1,#Gujarat #covid19,Ahmadabad,So Gujarat is on a complete lockdown till the 31st of March and life suddenly feels like a movie covid19,Positive
NishantGajjar98,"Prime Minister shree @narendramodi will address the nation at 8 PM on 24th March 2020, on vital aspects relating to menace of #COVID19. #StaySafeStayHome #GujaratFightsCovid19",2020-03-24 06:04:59+00:00,0,3,#COVID19 #StaySafeStayHome #GujaratFightsCovid19,Ahmadabad,Prime Minister shree will address the nation at 8 PM on 24th March 2020 on vital aspects relating to menace of COVID19 StaySafeStayHome GujaratFightsCovid19,Positive
iinfotechsys,Fight Against CoronaVirus #corona #coronavirus #nocorona #fightagainstcorona #coronavirusdisease #disease #COVID-19 #covid19 #infectiousdiseas #virus #washhands #avoidtouch #symptomsofcorona #socialdistancing… https://www.instagram.com/p/B-GqjIXl7Mu/?igshid=1noe117aw3c2g,2020-03-24 05:09:59+00:00,0,0,#corona #coronavirus #nocorona #fightagainstcorona #coronavirusdisease #disease #COVID #covid19 #infectiousdiseas #virus #washhands #avoidtouch #symptomsofcorona #socialdistancing,Ahmadabad,Fight Against CoronaVirus corona coronavirus nocorona fightagainstcorona coronavirusdisease disease COVID 19 covid19 infectiousdiseas virus washhands avoidtouch symptomsofcorona socialdistancing,Neutral
sheel47,"Very good thought by @jasonu2000 ! Just follow the a,b and c of the safety alphabets. #StayAtHomeSaveLives #StayHomeIndia #LockdownNow #COVID19 @rishabhtwr17 @varshilpanchal",2020-03-24 05:07:21+00:00,0,2,#StayAtHomeSaveLives #StayAtHomeSaveLives #StayHomeIndia #LockdownNow #COVID19,Ahmadabad,Very good thought by Just follow the a b and c of the safety alphabets StayAtHomeSaveLives StayHomeIndia LockdownNow COVID19,Positive
IamHiralRana,It is our responsibility to spread awareness about #covid19! But we should always be careful about the information we share on social media. Do not believe any random information shared on WhatsApp! “Think before you press send” - @RjDhvanit #StayAtHomeSaveLives #ahmedabad,2020-03-24 03:48:24+00:00,16,39,#covid19 #StayAtHomeSaveLives #StayAtHomeSaveLives #ahmedabad,Ahmadabad,It is our responsibility to spread awareness about covid19 But we should always be careful about the information we share on social media Do not believe any random information shared on WhatsApp Think before you press send StayAtHomeSaveLives ahmedabad,Negative
punitjuneja,And this one says 21 Million that is 21000000 ... This many people could have died because of #NovelCoronavirus #CoronaVirus #Covid19 in China. Read the details. @narendramodi @WHO @UN @UNICEF @AnchorMaulik @MaulikPathak,2020-03-23 22:00:03+00:00,0,0,#NovelCoronavirus #CoronaVirus #Covid19,Ahmadabad,And this one says 21 Million that is 21000000 This many people could have died because of NovelCoronavirus CoronaVirus Covid19 in China Read the details,Positive
punitjuneja,Chines Mobile Users Data exposed China? Did China Hide Real Numbers? Where are 8000000 Mobile Users ? Did they Migrate? What about children who won't be having mobiles? #Covid19 #CoronaVirus #coronaupdatesindia @narendramodi @WHO @UN @UNICEF,2020-03-23 21:54:26+00:00,1,2,#Covid19 #CoronaVirus #coronaupdatesindia,Ahmadabad,Chines Mobile Users Data exposed China Did China Hide Real Numbers Where are 8000000 Mobile Users Did they Migrate What about children who won t be having mobiles Covid19 CoronaVirus coronaupdatesindia,Positive
jeetdoshi1,"We are In It Together, however, the current situation does Not need us to be Together. #justsayin #coronavirus #covid19 #remotework #businesscontinuity #virtualteams #workfromhome #inittogether #COVIDIOTS #StayHomeIndia #lockdown #StayAtHomeSaveLives #HowToEnd_CoronaPandemic",2020-03-23 20:39:35+00:00,0,2,#justsayin #coronavirus #covid19 #remotework #businesscontinuity #virtualteams #workfromhome #inittogether #COVIDIOTS #StayHomeIndia #lockdown #StayAtHomeSaveLives #StayAtHomeSaveLives #HowToEnd_CoronaPandemic,Ahmadabad,We are In It Together however the current situation does Not need us to be Together justsayin coronavirus covid19 remotework businesscontinuity virtualteams workfromhome inittogether COVIDIOTS StayHomeIndia lockdown StayAtHomeSaveLives HowToEnd CoronaPandemic,Neutral
indiantaxguruji,Government may extend the due date for #GST compliances looking into the current situation of lockdown due to #covid19. Please wait for official announcement.,2020-03-23 18:22:58+00:00,0,1,#GST #covid19,Ahmadabad,Government may extend the due date for GST compliances looking into the current situation of lockdown due to covid19 Please wait for official announcement,Negative
Shubhranshu12,And that's how people are fighting against #coronavirus literate gawars! #COVID19 #StayHomeIndia #CoronavirusOutbreak #LockdownNow #COVIDIOTS #StayAtHomeSaveLives @coronaviruscare @PMOIndia @ndtv @aajtak @indiatvnews @ANI,2020-03-23 18:08:44+00:00,0,1,#coronavirus #COVID19 #StayHomeIndia #CoronavirusOutbreak #LockdownNow #COVIDIOTS #StayAtHomeSaveLives #StayAtHomeSaveLives,Ahmadabad,And that s how people are fighting against coronavirus literate gawars COVID19 StayHomeIndia CoronavirusOutbreak LockdownNow COVIDIOTS StayAtHomeSaveLives,Neutral
iampthakar,Must Watch Documentary Film about CORONAVIRUS (COVID-19) By Discovery #covid19virus #covid19 #covid_19 #covid19news #covid19india #coronavírus #coronavirus #discovery #discoverychannel #discoveryplus #documentary… https://www.instagram.com/p/B-FVbYZDoBQ/?igshid=1po81f2ltjt3e,2020-03-23 16:46:11+00:00,0,0,#covid19virus #covid19 #covid_19 #covid19news #covid19india #coronav #coronavirus #discovery #discoverychannel #discoveryplus #documentary,Ahmadabad,Must Watch Documentary Film about CORONAVIRUS COVID 19 By Discovery covid19virus covid19 covid 19 covid19news covid19india coronav rus coronavirus discovery discoverychannel discoveryplus documentary,Neutral
iampthakar,Must Watch Documentary Film about CORONAVIRUS (COVID-19) By Discovery #covid19virus #covid19 #covid_19 #covid19news #covid19india #coronavírus #coronavirus #discovery #discoverychannel #discoveryplus… https://www.instagram.com/p/B-FUw_Nj3ny/?igshid=1r68e0lyad7sk,2020-03-23 16:40:24+00:00,0,0,#covid19virus #covid19 #covid_19 #covid19news #covid19india #coronav #coronavirus #discovery #discoverychannel #discoveryplus,Ahmadabad,Must Watch Documentary Film about CORONAVIRUS COVID 19 By Discovery covid19virus covid19 covid 19 covid19news covid19india coronav rus coronavirus discovery discoverychannel discoveryplus,Neutral
ankitparikh293,"We stand by Italy during these trying times. Share your Support for our Italian friends, They are our colleagues, friends and family. Cari amici, siamo con voi. #COVID19 #WeStandWithItaly",2020-03-23 16:05:15+00:00,0,0,#COVID19 #WeStandWithItaly,Ahmadabad,We stand by Italy during these trying times Share your Support for our Italian friends They are our colleagues friends and family Cari amici siamo con voi COVID19 WeStandWithItaly,Neutral
GetIt_FixIt,It's clear that Sunday evening claps was for not gratitude to the ppl working hard against #COVID19 but because of misguide &amp; shit theory spread on social media ,2020-03-23 15:36:41+00:00,0,0,#COVID19,Ahmadabad,It s clear that Sunday evening claps was for not gratitude to the ppl working hard against COVID19 but because of misguide amp shit theory spread on social media,Negative
Jazzsethi95,"That’s it. NO MORE #Covid19 talk for today! Overwhelmed! Instead, I decided to do the 1 thing I promised I would never do - and that’s join @TikTok_IN well, just shows I’m really isolating cause that’s what boredom will do! @BakshiPragya @PoojBhave @nancy_patel07 @IThampy",2020-03-23 15:36:33+00:00,1,10,#Covid19,Ahmadabad,That s it NO MORE Covid19 talk for today Overwhelmed Instead I decided to do the 1 thing I promised I would never do and that s join IN well just shows I m really isolating cause that s what boredom will do patel07,Negative
pandya_urmi,#lockdown @Home #2020 #love #happy #urmiyogaacademy #yogaurmi #fashion #yogaentrepreneur #yogalife #yogalove #blogger #yoga #yogamotivation #yogainspiration #yogalifecoach #covid_19 #covid19 #covıd19… https://www.instagram.com/p/B-FHhOgD3vR/?igshid=1u6okxg6gjpj0,2020-03-23 14:44:39+00:00,0,0,#lockdown #love #happy #urmiyogaacademy #yogaurmi #fashion #yogaentrepreneur #yogalife #yogalove #blogger #yoga #yogamotivation #yogainspiration #yogalifecoach #covid_19 #covid19 #cov,Ahmadabad,lockdown 2020 love happy urmiyogaacademy yogaurmi fashion yogaentrepreneur yogalife yogalove blogger yoga yogamotivation yogainspiration yogalifecoach covid 19 covid19 cov d19,Positive
mrvickyshah,How inspiring are our India's bravehearts! My salute to these and many more unsung heroes. You all are fulfilling your duties in these difficult times by saving thousands of precious lives. Take a bow. #IndiaFightsCoronavirus #CoronaVirusUpdate #COVID19 @airindiain,2020-03-23 14:42:42+00:00,0,0,#IndiaFightsCoronavirus #CoronaVirusUpdate #COVID19,Ahmadabad,How inspiring are our India s bravehearts My salute to these and many more unsung heroes You all are fulfilling your duties in these difficult times by saving thousands of precious lives Take a bow IndiaFightsCoronavirus CoronaVirusUpdate COVID19,Positive
mrvickyshah,Ministry of Corporate Affairs issues a GC No. 10/2020 that #CSR funds can be utilized for #COVID19. Looking forward to corporates coming forward. #IndiaFightsCorona #COVID19outbreak #CoronaUpdatesInIndia ,2020-03-23 14:32:55+00:00,0,2,#CSR #COVID19 #IndiaFightsCorona #COVID19outbreak #CoronaUpdatesInIndia,Ahmadabad,Ministry of Corporate Affairs issues a GC No 10 2020 that CSR funds can be utilized for COVID19 Looking forward to corporates coming forward IndiaFightsCorona COVID19outbreak CoronaUpdatesInIndia,Neutral
neelshah31790,“जन- जन के CM” Our Hon’ble CM Shri @vijayrupanibjp ji interacts with #COVID19 patients across #Gujarat via video conferencing from CM dash board.,2020-03-23 12:02:46+00:00,1,0,#COVID19 #Gujarat,Ahmadabad,CM Our Hon ble CM Shri ji interacts with COVID19 patients across Gujarat via video conferencing from CM dash board,Neutral
TusharP31830599,In this situation of #covid19 government hospital is closed!!! Such irresponsible behaviour in Ahmedabad is pathetic...Someone Please look into @AmdavadAMC @vnehra @vijayrupanibjp @VtvGujarati @aditiraval @Divya_Bhaskar @tv9gujarati @navgujaratsamay – at Ghuma Lake,2020-03-23 10:54:51+00:00,0,0,#covid19,Ahmadabad,In this situation of covid19 government hospital is closed Such irresponsible behaviour in Ahmedabad is pathetic Someone Please look into Bhaskar at Ghuma Lake,Negative
healthandcare87,Details of Coronavirus and how to fight it explained by Dr. dr.bharatbhagat #coronavirus #covid19 @Health and Care Foundation https://www.instagram.com/p/B-EgIt-JoyS/?igshid=1ofy8hlco4zx7,2020-03-23 09:00:53+00:00,1,1,#coronavirus #covid19,Ahmadabad,Details of Coronavirus and how to fight it explained by Dr dr bharatbhagat coronavirus covid19 and Care Foundation,Neutral
darshan_h_sheth,"After closing Disneyland and Disney World, @DisneyParks are donating excess food inventory to @2ndHarvestGNOA food bank #CoronavirusUSA #coronavirus #COVID19 ",2020-03-23 08:39:10+00:00,1,1,#CoronavirusUSA #coronavirus #COVID19,Ahmadabad,After closing Disneyland and Disney World are donating excess food inventory to food bank CoronavirusUSA coronavirus COVID19,Neutral
pandya_urmi,Yoga at Home #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance… https://www.instagram.com/p/B-EPnkvDxwu/?igshid=1qo4x7sifoudr,2020-03-23 06:37:15+00:00,0,1,#stayhome #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance,Ahmadabad,Yoga at Home stayhome staysafe yogastretch yogastrong yogainstructor yogainspiration yogateacher yogatravel yoga covid19 covid 19 jantacurfew yogaworkshop yogamotivation yogajourney balance,Neutral
mohta_yash,"Following are IPC sections that an individual can be booked under, who do not comply with the law / regulatory orders related to curb #COVID19 (nCOV19) *1. Sec 188 IPC: *2. Sec.269 IPC *3. Sec 270 IPC *4. Sec.271 IPC #COVID19outbreak #coronaupdatesindia @JayantiRavi @PMOIndia",2020-03-23 04:48:43+00:00,1,2,#COVID19 #COVID19outbreak #coronaupdatesindia,Ahmadabad,Following are IPC sections that an individual can be booked under who do not comply with the law regulatory orders related to curb COVID19 nCOV19 1 Sec 188 IPC 2 Sec 269 IPC 3 Sec 270 IPC 4 Sec 271 IPC COVID19outbreak coronaupdatesindia,Negative
RajeshP05652898,"My salute to all those who are working tirelessly to keep us safe. We appreciate your efforts & would also like to thank the entire nation for coming together for this. Stay home, stay safe. #JantaCurfew #COVID19",2020-03-23 04:27:06+00:00,0,0,#JantaCurfew #COVID19,Ahmadabad,My salute to all those who are working tirelessly to keep us safe We appreciate your efforts would also like to thank the entire nation for coming together for this Stay home stay safe JantaCurfew COVID19,Positive
pandya_urmi,Yoga strech #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance #healing… https://www.instagram.com/p/B-D9NAtD5cU/?igshid=yprhq6cawnhk,2020-03-23 03:56:29+00:00,0,0,#stayhome #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance #healing,Ahmadabad,Yoga strech stayhome staysafe yogastretch yogastrong yogainstructor yogainspiration yogateacher yogatravel yoga covid19 covid 19 jantacurfew yogaworkshop yogamotivation yogajourney balance healing,Neutral
kunalahmedabad,"What does an engineer learn from corona? Touch technology is old, move to sensor based technology. #lockdown #COVID19 #JantaCurfew #Nerdland #IndiaFightsCorona",2020-03-23 03:02:22+00:00,0,1,#lockdown #COVID19 #JantaCurfew #Nerdland #IndiaFightsCorona,Ahmadabad,What does an engineer learn from corona Touch technology is old move to sensor based technology lockdown COVID19 JantaCurfew Nerdland IndiaFightsCorona,Positive
MehHarshil,"Do you think idiots are only in Ahmedabad who did Garba/rally? In Florence city of Italy, their mayor started “Hug Chinese” to stand against racism after #Covid19. #COVIDIOTS are everywhere in world.",2020-03-23 01:55:24+00:00,16,61,#Covid19 #COVIDIOTS,Ahmadabad,Do you think idiots are only in Ahmedabad who did Garba rally In Florence city of Italy their mayor started Hug Chinese to stand against racism after Covid19 COVIDIOTS are everywhere in world,Negative
abhaysodha88,"We stand by Italy during these trying times. Share your Support for our Italian friends, They are our colleagues, friends and family. Cari amici, siamo con voi. #COVID19 #WeStandWithItaly",2020-03-22 21:06:12+00:00,0,0,#COVID19 #WeStandWithItaly,Ahmadabad,We stand by Italy during these trying times Share your Support for our Italian friends They are our colleagues friends and family Cari amici siamo con voi COVID19 WeStandWithItaly,Neutral
AtulTiwari90,"A female patient from Vadodara who died today, tested negative for #COVID19 #GujaratJageCoronaBhage #coronaingujarat #CoronaUpdates",2020-03-22 17:48:43+00:00,0,0,#COVID19 #GujaratJageCoronaBhage #coronaingujarat #CoronaUpdates,Ahmadabad,A female patient from Vadodara who died today tested negative for COVID19 GujaratJageCoronaBhage coronaingujarat CoronaUpdates,Negative
DevinaSarwatay,#PrimeMinister of #India said it. Remain cautious. Take max precautions. #JantaCurfew days coming up cause #COVID19 #CoronaVirus not going anywhere anytime soon. Follow #centre &amp; #state notifications. Do not leave homes. Stay #home #safe #healthy. Source: @narendramodi Twitter,2020-03-22 16:15:22+00:00,0,0,#PrimeMinister #India #JantaCurfew #COVID19 #CoronaVirus #centre #state #home #safe #healthy,Ahmadabad,PrimeMinister of India said it Remain cautious Take max precautions JantaCurfew days coming up cause COVID19 CoronaVirus not going anywhere anytime soon Follow centre amp state notifications Do not leave homes Stay home safe healthy Source Twitter,Positive
DevinaSarwatay,at severe risk without maintaining physical & social distancing or protection. People have put their lives on the line for disinfecting public places due to #COVID19 #CoronaVirus but you don't give a shit. You're all going to get us killed as painfully as people dying in ,2020-03-22 15:29:32+00:00,0,0,#COVID19 #CoronaVirus,Ahmadabad,at severe risk without maintaining physical social distancing or protection People have put their lives on the line for disinfecting public places due to COVID19 CoronaVirus but you don t give a shit You re all going to get us killed as painfully as people dying in,Negative
Jazzsethi95,Listen to @iamsrk !!! BRILLLLIANT VIDEO #COVID19 ,2020-03-22 13:36:46+00:00,0,3,#COVID19,Ahmadabad,Listen to BRILLLLIANT VIDEO COVID19,Neutral
sachin_231,She's just excited to express her gratitude. #ThaliBajao #thankyouindia #IndiaFightsCorona #JanataCurfew #COVID19outbreak #covid19 @PMOIndia @narendramodi @CMOGuj @vijayrupanibjp,2020-03-22 13:21:09+00:00,0,3,#ThaliBajao #thankyouindia #IndiaFightsCorona #JanataCurfew #COVID19outbreak #covid19,Ahmadabad,She s just excited to express her gratitude ThaliBajao thankyouindia IndiaFightsCorona JanataCurfew COVID19outbreak covid19,Positive
hussain_rcwala,"It may have no scientific significance pertaining to Virus, but this practice has resulted in people getting a bit diversion, from all the constant pressure mongering news related to #COVID19 &amp; has helped them to relax a bit. #JantaCurfew #5baje5minute",2020-03-22 12:29:22+00:00,0,3,#COVID19 #JantaCurfew #5baje5minute,Ahmadabad,It may have no scientific significance pertaining to Virus but this practice has resulted in people getting a bit diversion from all the constant pressure mongering news related to COVID19 amp has helped them to relax a bit JantaCurfew 5baje5minute,Neutral
NehangPrajapat6,And it's done !!!! What an aura after #JantaCurfew finished. A voice which can be heard all over the world.....that's the voice of public (Janta). #WeAreUnited #covid19 #IndiaFightsCorona #SaluteCoronaFighters,2020-03-22 12:16:36+00:00,0,1,#JantaCurfew #WeAreUnited #covid19 #IndiaFightsCorona #SaluteCoronaFighters,Ahmadabad,And it s done What an aura after JantaCurfew finished A voice which can be heard all over the world that s the voice of public Janta WeAreUnited covid19 IndiaFightsCorona SaluteCoronaFighters,Neutral
DevinaSarwatay,Do you #covidiots realise #covid19 #coronavirus is a respiratory disease? You are under curfew in #Ahmedabad #India. You are not supposed to burst crackers to thank health &amp; care professionals!!! You are just making it worse! ,2020-03-22 11:52:28+00:00,1,0,#covidiots #covid19 #coronavirus #Ahmedabad #India,Ahmadabad,Do you covidiots realise covid19 coronavirus is a respiratory disease You are under curfew in Ahmedabad India You are not supposed to burst crackers to thank health amp care professionals You are just making it worse,Negative
kiranpatel1977,"Thank You, Doctors.. Healthcare Professionals and All of such people who are involved in making our city safe from #COVID19",2020-03-22 11:44:16+00:00,0,0,#COVID19,Ahmadabad,Thank You Doctors Healthcare Professionals and All of such people who are involved in making our city safe from COVID19,Positive
Kuks21,And suddenly the #Covid19 curfew a turned into Uttarayan aura !! #Ahmedabad #ClapAt5pm #clapforourcarers,2020-03-22 11:43:01+00:00,0,11,#Covid19 #Ahmedabad #ClapAt5pm #clapforourcarers,Ahmadabad,And suddenly the Covid19 curfew a turned into Uttarayan aura Ahmedabad ClapAt5pm clapforourcarers,Neutral
KirtanChauhan,Appreciating Everyone Who Are Fighting Against #Covid19. Memorable and Touching. #JantaCurfew #JantaCurfewMarch22,2020-03-22 11:28:47+00:00,1,1,#Covid19 #JantaCurfew #JantaCurfewMarch22,Ahmadabad,Appreciating Everyone Who Are Fighting Against Covid19 Memorable and Touching JantaCurfew JantaCurfewMarch22,Positive
StudioEyeworks,Janta Support | Janta Curfew Ahmedabad supporting the Janta Curfew a nationwide Lockdown initiative by the @PMOIndia @narendramodi #JantaCurfew #Janta #Curfew #Lockdown #CoronaVirus #Corona #Virus #Covid #Covid19 #Covid_19 #covid19news #covid_19india #Ahmedabad #Gujarat #India,2020-03-22 11:23:03+00:00,0,2,#JantaCurfew #Janta #Curfew #Lockdown #CoronaVirus #Corona #Virus #Covid #Covid19 #Covid_19 #covid19news #covid_19india #Ahmedabad #Gujarat #India,Ahmadabad,Janta Support Janta Curfew Ahmedabad supporting the Janta Curfew a nationwide Lockdown initiative by the JantaCurfew Janta Curfew Lockdown CoronaVirus Corona Virus Covid Covid19 Covid 19 covid19news covid 19india Ahmedabad Gujarat India,Positive
divyaspeaking,You never know. Avoid travelling. Stay safe. #covid19 #StayAtHome #covidindia #artwork #illustration,2020-03-22 10:16:47+00:00,2,2,#covid19 #StayAtHome #StayAtHome #covidindia #artwork #illustration,Ahmadabad,You never know Avoid travelling Stay safe covid19 StayAtHome covidindia artwork illustration,Positive
djbossindia,"Hello, Activity on Janta Curfew. Location: H 10 Goyal plaza, Judges Bungalow road, Vastrapur, Ahmedabad: 380015 @ABPNews @tv9gujarati @JantaCurfew #jantacurfew #COVID19 ",2020-03-22 09:30:12+00:00,0,0,#jantacurfew #COVID19,Ahmadabad,Hello Activity on Janta Curfew Location H 10 Goyal plaza Judges Bungalow road Vastrapur Ahmedabad 380015 jantacurfew COVID19,Neutral
punitjuneja,@narendramodi Sir Can you please extend this #JantaCurfew till 31.03.2020 .. this will really help. And since Janta is voluntarily doing it #WeShallOvercome sooner in this Fight against #Covid19,2020-03-22 08:58:24+00:00,0,0,#JantaCurfew #WeShallOvercome #Covid19,Ahmadabad,Sir Can you please extend this JantaCurfew till 31 03 2020 this will really help And since Janta is voluntarily doing it WeShallOvercome sooner in this Fight against Covid19,Positive
BarodaRocksz,"In the upcoming days, we will declare the names of the 18 people who have tested positive for #COVID19 in Gujarat so that people who came in contact with them come to know that they have met them&amp;will take proper actions: Gujarat Deputy Chief Minister Nitin Patel. (File pic)",2020-03-22 08:48:57+00:00,0,0,#COVID19,Ahmadabad,In the upcoming days we will declare the names of the 18 people who have tested positive for COVID19 in Gujarat so that people who came in contact with them come to know that they have met them amp will take proper actions Gujarat Deputy Chief Minister Nitin Patel File pic,Positive
Jazzsethi95,Basic. Basic. Basic. #COVID19 ,2020-03-22 08:16:45+00:00,0,1,#COVID19,Ahmadabad,Basic Basic Basic COVID19,Neutral
pandya_urmi,Yoga at Home #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance… https://www.instagram.com/p/B-BygPPjCmj/?igshid=124q7m2bmelu0,2020-03-22 07:45:48+00:00,0,0,#stayhome #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance,Ahmadabad,Yoga at Home stayhome staysafe yogastretch yogastrong yogainstructor yogainspiration yogateacher yogatravel yoga covid19 covid 19 jantacurfew yogaworkshop yogamotivation yogajourney balance,Neutral
Jazzsethi95,This is the road outside my house and it’s EMPTY! India taking #JantaCurfew seriously Stay at HOME !! The sound of silence is so beautiful! #COVID19 ,2020-03-22 06:41:01+00:00,0,14,#JantaCurfew #COVID19,Ahmadabad,This is the road outside my house and it s EMPTY India taking JantaCurfew seriously Stay at HOME The sound of silence is so beautiful COVID19,Positive
pandya_urmi,I'm supporting Janta curfew by staying at home.. What's your plan? Stay home.stay safe. #mymorning #covid19 #covid19 #jantacurfew #jantacurfew2020 #jantacurfew22march #stayhome #stayhealthy #stayhappy… https://www.instagram.com/p/B-BjQMNDN2q/?igshid=1o91x94hrui0x,2020-03-22 05:30:02+00:00,0,2,#mymorning #covid19 #covid19 #jantacurfew #jantacurfew2020 #jantacurfew22march #stayhome #stayhome #stayhealthy #stayhappy,Ahmadabad,I m supporting Janta curfew by staying at home What s your plan Stay home stay safe mymorning covid19 covid19 jantacurfew jantacurfew2020 jantacurfew22march stayhome stayhealthy stayhappy,Positive
Harish22445,"PM @NarendraModi says, Let us all be a part of #JantaCurfew, which will add ""tremendous strength to the fight against #COVID19 menace."" The self-imposed curfew to be observed till 9pm today: , ",2020-03-22 05:19:27+00:00,2,1,#JantaCurfew #COVID19,Ahmadabad,PM says Let us all be a part of JantaCurfew which will add tremendous strength to the fight against COVID19 menace The self imposed curfew to be observed till 9pm today,Positive
Siddharthoffice,"After conducting a #Covid19 test, I’m happy to inform you that the results came back negative. ",2020-03-22 05:00:09+00:00,0,5,#Covid19,Ahmadabad,After conducting a Covid19 test I m happy to inform you that the results came back negative,Positive
